scenario,arm,repeat,restore_ms,complete_step_ms,teardown_ms,pinned_allocations,pinned_reuses,pinned_retained_peak_bytes,deserialize_ms,scene_create_ms,insert_ms,destruction_import_ms,pre_tick_validation_ms,post_tick_validation_ms,command_ms,simulate_fetch_ms,completion_ms,stress_iterations,broken_bonds,correction_passes,stress_passes,output_clusters,stress_islands,stress_active_nodes,stress_active_bonds,normal_contacts,friction_anchors,repeatability_passed,motion_comparison_measured,position_error_m,linear_error_m_s,angular_error_rad_s
city256-intact-idle,A0,7,357.093565,57.799675,128.010972,22,77,2771025932,26.449554,2.355203,75.847676,252.43993,177.55095,40.80709,0.00013,57.581312,0.218233,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,8,358.347832,58.714364,131.25263,22,88,2771025932,28.065605,2.475573,77.970523,249.835046,183.071159,41.01459,0.000126,58.574031,0.140207,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,9,358.752868,58.105192,132.67704,22,99,2771025932,25.933835,2.241227,77.145638,253.430588,180.229702,40.881717,0.000114,57.885,0.220078,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,10,361.694835,59.367184,141.167842,22,110,2771025932,25.447612,3.032931,79.869364,253.343893,179.214157,41.145712,0.000113,59.128938,0.238133,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,11,371.903969,58.557322,153.665706,22,121,2771025932,25.552459,2.895881,78.250842,265.203678,180.270846,43.769278,0.000123,58.333643,0.223556,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,12,369.958249,59.259283,130.208126,22,132,2771025932,25.455569,1.758949,78.75785,263.984774,178.044275,42.138393,0.000151,59.04377,0.215362,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,13,374.167168,64.035376,129.657174,22,143,2771025932,25.39419,2.287316,76.47482,270.009796,178.804596,41.763167,0.000177,63.711909,0.32329,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,14,366.193993,65.228456,131.969061,22,154,2771025932,29.369118,2.531835,79.995296,254.296189,179.63586,42.32267,0.000161,64.86103,0.367265,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,15,405.107971,61.093987,138.386621,22,165,2771025932,39.486454,3.846802,98.252014,263.521535,195.939999,40.956408,0.000131,60.751992,0.341864,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,16,394.217879,57.398543,132.5647,22,176,2771025932,25.646025,3.055014,77.584952,287.930762,176.487336,42.040089,0.000116,57.029067,0.36936,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,17,376.677334,60.224065,131.870592,22,187,2771025932,25.912212,2.318532,76.288488,272.157055,183.451659,43.011699,0.000119,59.877842,0.346104,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,18,375.3668,56.037821,141.996194,22,198,2771025932,25.569222,2.486464,82.376407,264.933668,178.904852,41.741555,0.000176,55.692363,0.345282,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A0,19,370.158149,48.987585,134.040151,22,209,2771025932,25.545936,2.292003,78.686379,263.632529,181.15881,41.139566,0.000175,48.669799,0.317611,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,0,1835.849129,81.674489,121.35909,22,0,2771025932,51.818815,1259.186678,95.401773,429.440817,191.604151,1393.774365,0.000165,81.434219,0.240105,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,1,357.327407,66.441877,128.795548,22,11,2771025932,24.542852,2.219151,76.608449,253.955965,169.281491,49.334834,0.000144,66.252912,0.188821,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,2,355.74183,67.922035,124.211976,22,22,2771025932,24.243415,2.216445,73.511336,255.769146,176.399529,46.971973,0.000145,67.675431,0.246459,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,3,351.970788,58.766165,127.719887,22,33,2771025932,24.632464,2.125172,73.331935,251.880266,175.219172,42.762743,0.000156,58.513943,0.252066,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,4,351.26267,61.284944,122.976978,22,44,2771025932,24.440384,1.680191,76.374031,248.767095,171.297507,44.846166,0.000155,61.097517,0.187272,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,5,348.433954,62.800622,122.954725,22,55,2771025932,24.60112,2.22645,73.268871,248.336487,170.883424,40.906137,0.000149,62.577759,0.222714,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,6,357.377877,59.048935,130.262771,22,66,2771025932,24.563812,2.256772,79.466503,251.089817,174.742349,41.981453,0.000445,58.768578,0.279912,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,7,352.970099,55.416035,124.360992,22,77,2771025932,24.572917,2.247679,75.416622,250.731806,171.315912,41.635276,0.000152,55.180721,0.235162,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,8,362.961117,63.406984,122.53594,22,88,2771025932,29.923364,2.238992,76.641045,254.15669,172.630746,41.024337,0.000149,63.222161,0.184674,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,9,349.659863,61.901519,123.126378,22,99,2771025932,24.55052,2.243486,74.954557,247.910343,175.823485,41.603818,0.000155,61.696027,0.205337,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,10,348.352483,47.384776,126.177494,22,110,2771025932,24.953609,2.198149,73.65236,247.547376,176.587493,40.357002,0.000417,47.154386,0.229973,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,11,351.986298,59.577065,122.391677,22,121,2771025932,25.803843,2.297523,73.219539,250.664399,176.940687,42.855232,0.000154,59.297332,0.279579,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,12,349.929483,64.538221,124.424614,22,132,2771025932,26.185827,2.212084,73.822293,247.708271,179.569865,41.518226,0.000155,64.333479,0.204587,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,13,349.945375,60.476527,126.612134,22,143,2771025932,24.633984,2.168991,73.642281,249.499136,176.176634,40.237566,0.00016,60.292462,0.183905,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,14,347.41725,62.86055,128.899668,22,154,2771025932,24.815886,1.701739,73.69679,247.201899,173.773528,40.465816,0.000154,62.569201,0.291195,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,15,356.623198,60.432707,135.265192,22,165,2771025932,25.515585,3.868335,79.282901,247.955607,175.103825,40.321412,0.000406,60.214573,0.217728,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,16,359.744304,58.941279,139.460651,22,176,2771025932,25.058362,2.172127,73.560237,258.952357,179.553299,41.222973,0.000151,58.716502,0.224626,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,17,354.188722,57.018931,146.548046,22,187,2771025932,24.541064,2.260817,73.651444,253.73453,176.481981,40.855471,0.000151,56.698987,0.319793,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,18,367.031386,57.725952,126.136343,22,198,2771025932,24.47414,2.448466,72.622805,267.485024,182.11604,40.326294,0.000156,57.415041,0.310755,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-intact-idle,A1,19,363.855577,48.904579,152.152392,22,209,2771025932,24.609495,2.318376,72.932819,263.993716,175.054853,41.333469,0.000152,48.592178,0.312249,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,0,1832.73612,71.642478,142.021938,22,0,2771025932,52.075938,1253.984177,92.106591,434.568493,188.023831,1397.301216,0.000147,71.437402,0.204929,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,1,364.298085,65.24107,127.174105,22,11,2771025932,24.43134,2.237128,75.249419,262.378709,172.518326,43.53535,0.000121,65.02376,0.217189,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,2,357.659072,62.358816,126.718398,22,22,2771025932,24.434371,2.213299,74.469118,256.54137,171.739621,43.517555,0.000121,62.121737,0.236958,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,3,360.723442,67.301403,124.262994,22,33,2771025932,24.53566,2.132583,73.075009,260.979309,172.640673,42.968834,0.000136,67.074577,0.22669,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,4,352.157825,62.364677,125.939889,22,44,2771025932,24.777647,2.262823,72.584867,252.531585,172.323081,43.06298,0.000121,62.144457,0.220099,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,5,354.608995,61.694617,126.003594,22,55,2771025932,25.552124,2.169078,73.824511,253.062262,178.598584,43.938133,0.000125,61.482351,0.212141,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,6,352.2652,60.49487,124.803051,22,66,2771025932,25.277779,2.301203,72.930891,251.75434,172.622164,43.567949,0.00012,60.292899,0.201851,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,7,356.923303,67.848802,132.533229,22,77,2771025932,24.721703,2.29396,73.397516,256.508969,184.127974,43.399735,0.000124,67.605687,0.242991,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,8,352.283802,60.417807,128.231605,22,88,2771025932,24.8154,2.310808,75.939464,249.217274,179.186231,43.41083,0.000137,60.219731,0.197939,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,9,356.321935,63.991958,127.851366,22,99,2771025932,25.561001,2.765661,74.699084,253.2952,186.86908,46.356243,0.000125,63.680194,0.311639,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,10,349.719605,68.362497,138.153269,22,110,2771025932,25.274391,2.324437,74.991202,247.128623,179.540923,49.900895,0.000125,68.187098,0.175274,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,11,358.275741,76.17888,150.301844,22,121,2771025932,24.542912,2.335982,74.268636,257.127284,181.247832,51.970498,0.000121,75.824207,0.354552,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,12,365.291957,82.020996,135.611955,22,132,2771025932,24.601795,2.315809,73.680673,264.692705,228.202068,59.432475,0.000123,81.8249,0.195973,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,13,383.235708,56.744057,188.123598,22,143,2771025932,26.531216,2.413414,80.772945,273.517077,185.987991,44.692035,0.000118,56.527331,0.216608,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,14,401.306509,63.28838,136.103598,22,154,2771025932,29.163842,1.784194,87.344544,283.012849,177.040532,43.615368,0.000147,63.090584,0.197649,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,15,362.272686,62.84391,150.96263,22,165,2771025932,26.230831,1.700378,76.007136,258.333097,181.69484,45.885348,0.000121,62.637149,0.20664,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,16,380.155825,63.755229,136.026814,22,176,2771025932,29.392998,2.446624,78.737981,269.577321,177.50929,44.846983,0.000123,63.528175,0.226931,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,17,366.279781,63.142778,133.491553,22,187,2771025932,25.360377,2.288832,74.94574,263.683754,183.913045,44.734427,0.000122,62.894519,0.248137,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,18,364.551596,64.778512,138.289114,22,198,2771025932,25.637664,2.416998,77.72914,258.766641,182.666775,45.223133,0.000118,64.56569,0.212704,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A0,19,367.724001,63.865288,132.36824,22,209,2771025932,25.907019,2.307732,78.654458,260.853491,182.750659,44.854163,0.000122,63.634644,0.230522,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,0,1826.135092,69.384256,122.145768,22,0,2771025932,51.283963,1253.712,94.028918,427.109289,189.555854,1392.056714,0.000194,69.23042,0.153642,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,1,359.393507,69.969705,126.617469,22,11,2771025932,24.771102,2.122799,75.843979,256.654515,168.31161,43.387921,0.000165,69.798412,0.171128,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,2,361.77101,58.989783,126.185925,22,22,2771025932,24.74904,2.263199,72.640612,262.117055,174.603294,43.18818,0.000154,58.770299,0.21933,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,3,355.986003,60.179936,125.976444,22,33,2771025932,24.79233,2.298285,73.650612,255.243748,172.152269,42.931999,0.000169,59.983761,0.196006,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,4,365.331469,71.862201,123.309835,22,44,2771025932,25.057859,2.496099,74.106462,263.669805,173.060945,43.577731,0.000161,71.609742,0.252298,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,5,353.673349,78.017961,124.116666,22,55,2771025932,24.614022,2.22775,74.987595,251.842652,172.14262,43.201696,0.000166,77.78491,0.232885,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,6,354.695414,72.025233,126.932002,22,66,2771025932,24.80073,2.22931,74.636146,253.02818,177.223751,46.554408,0.000157,71.759523,0.265553,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,7,352.551168,59.970939,125.934565,22,77,2771025932,24.704636,2.241477,74.9077,250.696276,176.792083,44.369745,0.000163,58.757293,1.213483,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,8,353.589139,67.927947,124.281195,22,88,2771025932,24.663601,2.163754,74.914552,251.8458,176.09059,43.330164,0.000117,67.594552,0.333278,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,9,350.452619,61.201996,125.112825,22,99,2771025932,26.25115,2.262016,75.503971,246.434033,175.888479,43.859096,0.000147,60.864563,0.337286,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,10,350.439295,57.958177,123.156388,22,110,2771025932,24.95969,2.19366,73.586152,249.69885,178.096688,43.833144,0.000114,57.630069,0.327994,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,11,349.198246,62.626751,124.630469,22,121,2771025932,25.432604,2.335927,73.24526,248.183472,176.262441,42.992081,0.000132,62.341818,0.284801,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,12,345.166341,61.690885,123.392177,22,132,2771025932,24.835823,2.318268,72.830207,245.18084,174.991331,44.212458,0.00028,61.390038,0.300567,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,13,345.644146,65.269562,126.174684,22,143,2771025932,24.730342,2.097217,73.149074,245.666499,175.861803,42.918004,0.000118,64.97626,0.293184,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,14,348.032175,66.856233,138.122075,22,154,2771025932,24.726239,1.742618,74.098053,247.464313,174.627919,45.133825,0.000152,66.555335,0.300746,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,15,347.131729,61.456258,135.747416,22,165,2771025932,24.873835,2.225553,73.886766,246.144354,175.154115,43.054762,0.00015,61.18747,0.268638,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,16,364.339258,72.538562,148.214876,22,176,2771025932,24.781619,2.271833,73.270363,264.013846,176.105712,46.009409,0.000151,72.201212,0.337199,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,17,368.660481,62.7032,129.786369,22,187,2771025932,25.443569,2.354963,73.992472,266.868389,174.496959,43.978914,0.000151,62.523972,0.179077,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,18,360.545408,68.461102,125.125497,22,198,2771025932,25.704584,2.371667,73.481052,258.987126,177.419127,43.613309,0.000153,68.161318,0.299631,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-airborne,A1,19,348.055591,60.292658,129.835699,22,209,2771025932,24.796081,2.201716,73.762641,247.293811,174.855827,44.00851,0.000156,60.013381,0.279121,88,0,0,1,256,256,97280,200704,0,0,True,True,0,0,0
city256-initial-impact,A0,0,1842.153125,230.535078,148.813706,22,0,2771025932,51.000149,1255.469894,92.915559,442.766568,188.453738,1640.35227,0.000112,230.303724,0.231242,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,1,346.91005,224.93797,155.551604,22,11,2771025932,24.459249,2.146929,76.462552,243.840408,167.39226,60.946628,0.000115,224.702171,0.235684,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,2,348.065741,214.70975,155.213751,22,22,2771025932,24.47707,1.659359,73.631399,248.296848,170.78651,54.808913,0.00012,214.459899,0.249731,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,3,372.433302,219.673999,156.005412,22,33,2771025932,24.614392,2.140595,75.811068,269.866223,173.451043,54.614382,0.000161,219.436754,0.237084,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,4,349.016476,217.06213,156.231242,22,44,2771025932,24.650556,1.673654,73.633012,249.058253,176.314034,64.349778,0.000113,216.842499,0.219518,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,5,355.89416,234.849371,160.173474,22,55,2771025932,25.293746,2.206962,74.790075,253.602515,177.376846,63.974047,8e-05,234.589738,0.259553,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,6,349.614239,232.659659,156.690972,22,66,2771025932,24.841421,3.217891,74.663453,246.890566,174.996002,64.690457,0.000113,232.410835,0.248711,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,7,355.797797,217.72964,183.685796,22,77,2771025932,24.490599,2.155081,74.796487,254.354299,175.426298,64.240159,0.000132,217.429286,0.300222,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,8,368.019714,233.4042,164.729667,22,88,2771025932,24.254929,1.633836,73.539486,268.590482,178.876017,64.367887,0.000173,233.194337,0.20969,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,9,349.884408,220.435909,167.330502,22,99,2771025932,24.525417,1.725365,75.137855,248.49469,177.397947,58.970521,0.000118,220.192347,0.243444,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,10,377.362886,222.927318,169.655962,22,110,2771025932,26.452686,2.368525,84.087709,264.452952,174.426227,58.894352,0.000117,222.72601,0.201191,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,11,365.002417,232.076822,157.720538,22,121,2771025932,24.404667,2.238549,73.754141,264.604117,175.154576,63.863511,0.000118,231.872468,0.204236,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,12,348.954024,231.152893,156.601545,22,132,2771025932,24.426087,1.804123,73.729255,248.993586,175.429041,64.210841,0.000118,230.89713,0.255645,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,13,350.661462,232.825091,177.451823,22,143,2771025932,24.696605,2.110185,74.61426,249.239181,174.170356,63.859096,0.000194,232.611998,0.212899,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,14,365.695183,216.820626,153.03164,22,154,2771025932,24.85026,2.243238,73.521779,265.078949,175.209999,46.452353,0.000115,216.592118,0.228393,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,15,346.107178,223.896313,152.525506,22,165,2771025932,24.538498,2.222184,74.23976,245.105831,173.525517,57.895529,0.000123,223.678599,0.217591,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
city256-initial-impact,A0,16,357.702446,227.011138,177.600627,22,176,2771025932,25.549269,2.245623,74.015965,255.890624,174.184902,56.833533,0.000127,226.794099,0.216912,312,34802,1,2,5417,776,92639,165902,42625,6310,True,True,0,0,0
