scenario,arm,repeat,complete_step_ms,command_ms,simulate_fetch_ms,completion_ms,restore_ms,stress_iterations
cantilever64-cold,A1,14,6.854311,0.000166,6.718969,0.135176,8.400798,984
cantilever64-cold,A1,15,7.069973,0.000192,6.877476,0.192305,7.927111,984
cantilever64-cold,A1,16,7.043467,0.000176,6.85743,0.185861,7.945897,984
cantilever64-cold,A1,17,7.323884,0.000181,7.114118,0.209585,7.994428,984
cantilever64-cold,A1,18,7.00778,0.000177,6.812036,0.195567,7.792191,984
cantilever64-cold,A1,19,7.022403,0.00019,6.824148,0.198065,7.8792,984
cantilever64-warm,A0,0,9.794548,9.2e-05,9.586168,0.208288,215.735603,984
cantilever64-warm,A0,1,7.181091,0.000147,6.982972,0.197972,6.374393,984
cantilever64-warm,A0,2,6.874296,0.000129,6.68081,0.193357,7.024767,984
cantilever64-warm,A0,3,6.340187,0.000124,6.144875,0.195188,6.580111,984
cantilever64-warm,A0,4,7.012722,0.000134,6.827264,0.185324,6.296669,984
cantilever64-warm,A0,5,7.125114,0.000124,6.929786,0.195204,6.410944,984
cantilever64-warm,A0,6,6.913423,0.000142,6.702251,0.21103,6.52892,984
cantilever64-warm,A0,7,6.812093,0.000104,6.603449,0.20854,6.465948,984
cantilever64-warm,A0,8,7.012662,0.000112,6.83189,0.18066,6.720954,984
cantilever64-warm,A0,9,6.827308,0.000123,6.602874,0.224311,7.417962,984
cantilever64-warm,A0,10,6.904152,0.000115,6.692523,0.211514,6.668517,984
cantilever64-warm,A0,11,7.112567,0.00012,6.914496,0.197951,8.261885,984
cantilever64-warm,A0,12,7.116109,0.000156,6.922457,0.193496,8.779762,984
cantilever64-warm,A0,13,6.886293,0.00016,6.758473,0.12766,7.047889,984
cantilever64-warm,A0,14,7.089109,0.000159,6.87362,0.21533,7.363839,984
cantilever64-warm,A0,15,6.522035,0.000171,6.277438,0.244426,7.165291,984
cantilever64-warm,A0,16,7.196399,0.000135,6.981529,0.214735,7.334225,984
cantilever64-warm,A0,17,6.805082,0.000156,6.567578,0.237348,7.252724,984
cantilever64-warm,A0,18,7.016277,0.000119,6.75969,0.256468,7.232112,984
cantilever64-warm,A0,19,6.845972,0.000146,6.580368,0.265458,7.422887,984
cantilever64-warm,B,0,8.19754,9.4e-05,8.002451,0.194995,216.346112,984
cantilever64-warm,B,1,6.66982,0.000139,6.516569,0.153112,6.17001,984
cantilever64-warm,B,2,6.799831,0.000138,6.625152,0.174541,6.192283,984
cantilever64-warm,B,3,6.407322,0.000119,6.218917,0.188286,6.137176,984
cantilever64-warm,B,4,6.571144,0.00011,6.386147,0.184887,6.338103,984
cantilever64-warm,B,5,6.161055,0.000117,5.954321,0.206617,6.133706,984
cantilever64-warm,B,6,6.646967,0.000136,6.456234,0.190597,6.272305,984
cantilever64-warm,B,7,6.173067,0.000122,5.964383,0.208562,6.475142,984
cantilever64-warm,B,8,6.240877,0.000136,6.062726,0.178015,6.202468,984
cantilever64-warm,B,9,6.416787,0.000124,6.297041,0.119622,6.512996,984
cantilever64-warm,B,10,6.476218,0.000113,6.287076,0.189029,6.533566,984
cantilever64-warm,B,11,6.312158,0.000122,6.113137,0.198899,7.092643,984
cantilever64-warm,B,12,6.507834,0.000122,6.362034,0.145678,7.394949,984
cantilever64-warm,B,13,6.394246,9.9e-05,6.204185,0.189962,8.22451,984
cantilever64-warm,B,14,6.34064,0.000124,6.158074,0.182442,6.889472,984
cantilever64-warm,B,15,6.801822,0.000125,6.594904,0.206793,6.613423,984
cantilever64-warm,B,16,6.80363,0.000143,6.600802,0.202685,6.804902,984
cantilever64-warm,B,17,6.862158,0.000133,6.662379,0.199646,6.645258,984
cantilever64-warm,B,18,6.778983,0.000104,6.562451,0.216428,6.983686,984
cantilever64-warm,B,19,6.754135,0.000122,6.552403,0.20161,6.86716,984
cantilever64-warm,A1,0,9.521216,0.000144,9.337988,0.183084,210.263669,984
cantilever64-warm,A1,1,6.702101,0.00012,6.556178,0.145803,6.081538,984
cantilever64-warm,A1,2,6.515929,0.000113,6.363022,0.152794,5.938199,984
cantilever64-warm,A1,3,6.279821,0.000136,6.117058,0.162627,6.018845,984
cantilever64-warm,A1,4,6.370417,0.000136,6.215004,0.155277,6.166767,984
cantilever64-warm,A1,5,6.545376,0.000135,6.394765,0.150476,6.284275,984
cantilever64-warm,A1,6,7.100303,0.000152,6.956743,0.143408,6.415802,984
cantilever64-warm,A1,7,6.645528,0.000152,6.433032,0.212344,6.78383,984
cantilever64-warm,A1,8,6.448983,0.000143,6.223331,0.225509,6.641571,984
cantilever64-warm,A1,9,6.689645,0.000165,6.482544,0.206936,7.690321,984
cantilever64-warm,A1,10,6.780537,0.000149,6.581147,0.199241,6.75567,984
cantilever64-warm,A1,11,6.891158,0.000161,6.818695,0.072302,6.888078,984
cantilever64-warm,A1,12,6.907491,0.000184,6.648868,0.258439,8.574032,984
cantilever64-warm,A1,13,6.91769,0.000164,6.656585,0.260941,7.447254,984
cantilever64-warm,A1,14,6.964465,0.000176,6.713605,0.250684,7.202145,984
cantilever64-warm,A1,15,6.740572,0.000178,6.546743,0.193651,7.39657,984
cantilever64-warm,A1,16,6.735675,0.000173,6.583274,0.152228,7.349304,984
cantilever64-warm,A1,17,6.926558,0.000188,6.726267,0.200103,7.25176,984
cantilever64-warm,A1,18,6.780945,0.000169,6.645876,0.1349,7.062675,984
cantilever64-warm,A1,19,6.78531,0.000175,6.581191,0.203944,7.13281,984
chain256-cold,A0,0,7.871381,0.000109,7.7037,0.167572,188.632152,492
chain256-cold,A0,1,6.649641,0.0001,6.492634,0.156907,6.085619,492
chain256-cold,A0,2,6.122747,0.000101,5.951553,0.171093,5.987353,492
chain256-cold,A0,3,6.348607,9.9e-05,6.187944,0.160564,6.046825,492
chain256-cold,A0,4,6.03134,0.000102,5.857009,0.174229,5.947841,492
chain256-cold,A0,5,5.96565,0.0001,5.767313,0.198237,6.205984,492
chain256-cold,A0,6,6.450338,0.00011,6.281656,0.168572,6.544143,492
chain256-cold,A0,7,6.103874,0.000111,5.920279,0.183484,6.349497,492
chain256-cold,A0,8,6.091704,0.000115,5.922952,0.168637,6.550481,492
chain256-cold,A0,9,6.304273,0.000117,6.116797,0.187359,6.487598,492
chain256-cold,A0,10,6.189111,0.000119,5.996183,0.192809,6.627783,492
chain256-cold,A0,11,6.069875,0.000116,5.88395,0.185809,6.81423,492
chain256-cold,A0,12,6.473079,0.000116,6.319382,0.153581,6.814188,492
chain256-cold,A0,13,6.915042,0.000124,6.714915,0.200003,7.071442,492
chain256-cold,A0,14,7.256583,0.000128,7.068962,0.187493,7.459446,492
chain256-cold,A0,15,7.136523,0.000129,6.947933,0.188461,7.24896,492
chain256-cold,A0,16,6.777884,0.000136,6.651449,0.126299,7.398835,492
chain256-cold,A0,17,7.081999,0.000141,6.855012,0.226846,8.816472,492
chain256-cold,A0,18,7.234533,0.000153,7.089611,0.144769,7.700019,492
chain256-cold,A0,19,6.895143,0.000185,6.679831,0.215127,8.896425,492
chain256-cold,B,0,10.474631,0.00011,10.255551,0.21897,223.87658,492
chain256-cold,B,1,6.597215,9.4e-05,6.411351,0.18577,7.060838,492
chain256-cold,B,2,6.596978,0.000103,6.383866,0.213009,6.635559,492
chain256-cold,B,3,7.085342,0.000115,6.893368,0.191859,7.481853,492
chain256-cold,B,4,7.173464,0.000154,6.955386,0.217924,6.742687,492
chain256-cold,B,5,6.629531,0.000126,6.413659,0.215746,6.848429,492
chain256-cold,B,6,6.825097,0.000124,6.642871,0.182102,6.950859,492
chain256-cold,B,7,6.54535,0.000126,6.363607,0.181617,6.894258,492
chain256-cold,B,8,6.354457,0.000133,6.128844,0.22548,6.754925,492
chain256-cold,B,9,6.619378,0.000139,6.437874,0.181365,8.196994,492
chain256-cold,B,10,7.195853,0.000154,6.999187,0.196512,7.288986,492
chain256-cold,B,11,6.884656,0.00013,6.682251,0.202275,7.42744,492
chain256-cold,B,12,7.214947,0.000147,7.000151,0.214649,7.921813,492
chain256-cold,B,13,7.166261,0.000153,6.930995,0.235113,7.849033,492
chain256-cold,B,14,7.152427,0.000176,6.938438,0.213813,8.644655,492
chain256-cold,B,15,7.168435,0.000176,6.95526,0.212999,8.181439,492
chain256-cold,B,16,7.035972,0.000162,6.820503,0.215307,8.097929,492
chain256-cold,B,17,7.268135,0.000121,7.053778,0.214236,8.181988,492
chain256-cold,B,18,6.684957,0.000173,6.451202,0.233582,8.09578,492
chain256-cold,B,19,6.887051,0.000122,6.644489,0.24244,8.007442,492
chain256-cold,A1,0,9.160528,0.000125,8.985428,0.174975,188.949372,492
chain256-cold,A1,1,6.139284,0.000129,5.965322,0.173833,7.102281,492
chain256-cold,A1,2,6.127343,9.5e-05,5.943687,0.183561,6.464835,492
chain256-cold,A1,3,6.166079,0.000117,5.994253,0.171709,6.460886,492
chain256-cold,A1,4,5.884664,0.000115,5.713178,0.171371,6.33857,492
chain256-cold,A1,5,6.095181,0.000129,5.918295,0.176757,6.253967,492
chain256-cold,A1,6,6.76477,0.000161,6.593371,0.171238,6.279003,492
chain256-cold,A1,7,6.034097,0.000106,5.844482,0.189509,6.58617,492
chain256-cold,A1,8,5.882529,0.000141,5.708289,0.174099,6.682115,492
chain256-cold,A1,9,6.667062,0.000149,6.484892,0.182021,6.73248,492
chain256-cold,A1,10,6.370016,0.000174,6.191161,0.178681,6.584924,492
chain256-cold,A1,11,6.894372,0.000159,6.706832,0.187381,8.761461,492
chain256-cold,A1,12,5.976236,0.000155,5.790907,0.185174,6.66727,492
chain256-cold,A1,13,6.19116,0.000163,5.983468,0.207529,7.036951,492
chain256-cold,A1,14,6.132269,0.00016,5.917253,0.214856,8.975011,492
chain256-cold,A1,15,6.157188,0.000157,5.964302,0.192729,6.860263,492
chain256-cold,A1,16,5.994219,0.000213,5.787172,0.206834,7.339252,492
chain256-cold,A1,17,6.177984,0.000159,5.983271,0.194554,7.40519,492
chain256-cold,A1,18,6.318691,0.000169,6.114219,0.204303,7.209939,492
chain256-cold,A1,19,6.539717,0.000133,6.324093,0.215491,7.199259,492
chain256-warm,A0,0,9.761734,0.000131,9.548938,0.212665,212.950186,492
chain256-warm,A0,1,6.90673,0.000153,6.699921,0.206656,7.094514,492
chain256-warm,A0,2,6.779833,0.000152,6.591635,0.188046,6.890546,492
chain256-warm,A0,3,6.762777,0.00016,6.547177,0.21544,6.902387,492
chain256-warm,A0,4,6.842096,0.000155,6.654179,0.187762,6.85408,492
chain256-warm,A0,5,6.659385,0.000158,6.449104,0.210123,6.804815,492
chain256-warm,A0,6,7.194349,0.000125,6.980364,0.21386,7.31503,492
chain256-warm,A0,7,6.479483,0.000112,6.287661,0.19171,6.946122,492
chain256-warm,A0,8,6.824573,0.000109,6.635988,0.188476,6.755483,492
chain256-warm,A0,9,6.659052,0.000167,6.387649,0.271236,8.575449,492
chain256-warm,A0,10,7.167947,0.000178,6.917623,0.250146,7.458691,492
chain256-warm,A0,11,7.280256,0.000177,6.973166,0.306913,8.755242,492
chain256-warm,A0,12,7.00115,0.00019,6.869003,0.131957,7.591881,492
chain256-warm,A0,13,6.542141,0.000186,6.324501,0.217454,7.546643,492
chain256-warm,A0,14,6.957033,0.000138,6.739087,0.217808,7.862995,492
chain256-warm,A0,15,7.155683,0.000138,6.945173,0.210372,7.727405,492
chain256-warm,A0,16,6.865017,0.000125,6.638643,0.226249,7.97656,492
chain256-warm,A0,17,6.649361,0.000186,6.428674,0.220501,7.928434,492
chain256-warm,A0,18,6.568363,0.00018,6.346367,0.221816,7.796198,492
chain256-warm,A0,19,6.902024,0.000199,6.664639,0.237186,8.064407,492
chain256-warm,B,0,8.800094,9.4e-05,8.620706,0.179294,216.402258,492
chain256-warm,B,1,6.131453,9.7e-05,5.942567,0.188789,6.713265,492
chain256-warm,B,2,7.071665,9e-05,6.895963,0.175612,6.630198,492
chain256-warm,B,3,6.792249,9.8e-05,6.584634,0.207517,6.517589,492
chain256-warm,B,4,7.31741,0.000123,7.123031,0.194256,6.777677,492
chain256-warm,B,5,7.146584,9.5e-05,6.95091,0.195579,6.992528,492
chain256-warm,B,6,6.716528,9.7e-05,6.509383,0.207048,7.122742,492
chain256-warm,B,7,6.485932,0.000101,6.344208,0.141623,7.406773,492
chain256-warm,B,8,6.981832,0.000111,6.777787,0.203934,7.641319,492
chain256-warm,B,9,7.353411,0.000123,7.135736,0.217552,7.377437,492
chain256-warm,B,10,6.710591,0.000104,6.512927,0.19756,7.559038,492
chain256-warm,B,11,6.682598,0.000157,6.532662,0.149779,9.691518,492
chain256-warm,B,12,6.973945,0.000115,6.763156,0.210674,7.973696,492
chain256-warm,B,13,6.905459,0.000115,6.673385,0.231959,8.087282,492
chain256-warm,B,14,6.655045,0.000117,6.429563,0.225365,8.07297,492
chain256-warm,B,15,7.252635,0.000131,7.003969,0.248535,7.896568,492
chain256-warm,B,16,7.056032,0.000135,6.825131,0.230766,7.935117,492
chain256-warm,B,17,6.442087,0.000135,6.230096,0.211856,7.63312,492
chain256-warm,B,18,7.267565,0.000138,7.055104,0.212323,7.909861,492
chain256-warm,B,19,7.071577,0.000115,6.862889,0.208573,8.078578,492
chain256-warm,A1,0,10.029662,8.9e-05,9.847649,0.181924,205.244215,492
chain256-warm,A1,1,7.157156,8.3e-05,6.993324,0.163749,6.850149,492
chain256-warm,A1,2,6.589685,8.8e-05,6.428179,0.161418,6.622803,492
chain256-warm,A1,3,6.305592,9.2e-05,6.135512,0.169988,6.80741,492
chain256-warm,A1,4,5.826041,9.4e-05,5.665402,0.160545,6.738462,492
chain256-warm,A1,5,6.333474,8.7e-05,6.145198,0.188189,6.64958,492
chain256-warm,A1,6,6.767861,0.0001,6.585272,0.182489,6.886893,492
chain256-warm,A1,7,6.246217,9.1e-05,6.060773,0.185353,7.149285,492
chain256-warm,A1,8,7.844666,0.000147,7.665026,0.179493,6.9862,492
chain256-warm,A1,9,7.196379,0.000101,7.008124,0.188154,7.136434,492
chain256-warm,A1,10,7.18719,0.000111,6.993222,0.193857,8.503692,492
chain256-warm,A1,11,7.232961,0.000113,7.055172,0.177676,7.463245,492
chain256-warm,A1,12,6.418168,0.000152,6.236628,0.181388,7.897076,492
chain256-warm,A1,13,6.637865,0.00012,6.391281,0.246464,9.642333,492
chain256-warm,A1,14,6.417338,0.000108,6.176015,0.241215,7.967942,492
chain256-warm,A1,15,6.444718,0.00011,6.182685,0.261923,8.109365,492
chain256-warm,A1,16,6.522271,0.000114,6.346127,0.17603,7.690253,492
chain256-warm,A1,17,7.038545,0.000106,6.868109,0.17033,7.640219,492
chain256-warm,A1,18,7.038267,0.000111,6.734908,0.303248,7.742824,492
chain256-warm,A1,19,7.460956,0.000119,6.730554,0.730283,7.78407,492
chain32-cold,A0,0,4.325372,0.000136,4.161469,0.163767,208.556129,32
chain32-cold,A0,1,2.303767,0.000142,2.144228,0.159397,6.115873,32
chain32-cold,A0,2,2.278189,0.000134,2.109833,0.168222,6.103511,32
chain32-cold,A0,3,2.902052,0.00014,2.724146,0.177766,6.21586,32
chain32-cold,A0,4,2.945403,0.000126,2.782649,0.162628,6.121306,32
chain32-cold,A0,5,2.88907,0.000123,2.730051,0.158896,5.660224,32
chain32-cold,A0,6,3.465258,0.000128,3.298551,0.166579,5.674939,32
chain32-cold,A0,7,2.86938,0.009677,2.708821,0.150882,5.888685,32
chain32-cold,A0,8,2.882633,0.000119,2.731098,0.151416,5.685108,32
chain32-cold,A0,9,2.892092,0.000123,2.728057,0.163912,5.700576,32
chain32-cold,A0,10,2.843098,0.000138,2.669667,0.173293,5.718399,32
chain32-cold,A0,11,2.80269,0.000128,2.651882,0.15068,5.762266,32
chain32-cold,A0,12,2.767744,0.000109,2.617521,0.150114,5.823075,32
chain32-cold,A0,13,2.867486,0.000109,2.707588,0.159789,6.900869,32
chain32-cold,A0,14,2.736382,0.000116,2.582068,0.154198,5.903091,32
chain32-cold,A0,15,2.763049,0.000128,2.601555,0.161366,5.925202,32
chain32-cold,A0,16,2.782085,0.000119,2.631298,0.150668,5.743728,32
chain32-cold,A0,17,2.952235,0.000119,2.750331,0.201785,8.166802,32
chain32-cold,A0,18,2.810719,0.000136,2.642469,0.168114,6.586332,32
chain32-cold,A0,19,2.943857,0.000115,2.769682,0.17406,5.996202,32
chain32-cold,B,0,4.492092,7.8e-05,4.298744,0.19327,215.613348,32
chain32-cold,B,1,2.605613,9.2e-05,2.431736,0.173785,6.153511,32
chain32-cold,B,2,3.055047,0.000101,2.879103,0.175843,6.154628,32
chain32-cold,B,3,2.329868,0.000108,2.127394,0.202366,6.066957,32
chain32-cold,B,4,2.909477,8.4e-05,2.713524,0.195869,6.123342,32
chain32-cold,B,5,2.209513,0.00011,2.032699,0.176704,6.119192,32
chain32-cold,B,6,2.645437,0.000113,2.469502,0.175822,6.090669,32
chain32-cold,B,7,2.339899,9.5e-05,2.170017,0.169787,5.913887,32
chain32-cold,B,8,2.768147,9.3e-05,2.595815,0.172239,5.771466,32
chain32-cold,B,9,2.397596,0.000105,2.220322,0.177169,5.7192,32
chain32-cold,B,10,2.615006,7.8e-05,2.431771,0.183157,5.598208,32
chain32-cold,B,11,2.328577,9.8e-05,2.147272,0.181207,5.640153,32
chain32-cold,B,12,2.199674,0.00012,2.033675,0.165879,5.723734,32
chain32-cold,B,13,2.543646,8e-05,2.331563,0.212003,6.728798,32
chain32-cold,B,14,3.00218,0.000105,2.832497,0.169578,6.723025,32
chain32-cold,B,15,2.27255,9.3e-05,2.099711,0.172746,5.56806,32
chain32-cold,B,16,2.5341,0.00011,2.360444,0.173546,5.667038,32
chain32-cold,B,17,2.223444,7.1e-05,2.057314,0.166059,6.504037,32
chain32-cold,B,18,2.422771,7.5e-05,2.25789,0.164806,6.471576,32
chain32-cold,B,19,2.43715,0.000103,2.270793,0.166254,5.604075,32
chain32-cold,A1,0,6.928729,8.7e-05,6.719758,0.208884,207.523972,32
chain32-cold,A1,1,2.442078,0.000103,2.265456,0.176519,6.250891,32
chain32-cold,A1,2,2.993984,0.000103,2.813008,0.180873,6.119016,32
chain32-cold,A1,3,2.067945,0.000103,1.895426,0.172416,5.992429,32
chain32-cold,A1,4,2.033408,0.000116,1.866327,0.166965,6.035427,32
chain32-cold,A1,5,2.016251,0.000102,1.846205,0.169944,6.048138,32
chain32-cold,A1,6,2.763873,0.000108,2.594113,0.169652,6.031934,32
chain32-cold,A1,7,3.173814,0.000108,2.973876,0.19983,6.233286,32
chain32-cold,A1,8,3.047117,0.000105,2.846948,0.200064,6.141407,32
chain32-cold,A1,9,2.833979,0.000105,2.650341,0.183533,5.951699,32
chain32-cold,A1,10,2.815929,0.000106,2.649182,0.166641,6.080077,32
chain32-cold,A1,11,2.788608,0.000103,2.621872,0.166633,6.864736,32
chain32-cold,A1,12,2.91236,0.000113,2.741728,0.170519,6.16471,32
chain32-cold,A1,13,2.876689,9.5e-05,2.718362,0.158232,5.653447,32
chain32-cold,A1,14,2.780142,0.000108,2.620845,0.159189,5.754738,32
chain32-cold,A1,15,2.747582,9.1e-05,2.584141,0.16335,6.463381,32
chain32-cold,A1,16,3.409041,9.2e-05,3.250084,0.158865,5.790711,32
chain32-cold,A1,17,3.009315,9.2e-05,2.842303,0.16692,5.516259,32
chain32-cold,A1,18,2.707872,0.000103,2.544501,0.163268,6.74271,32
chain32-cold,A1,19,3.08477,9.3e-05,2.925322,0.159355,5.699625,32
chain32-warm,A0,0,6.079256,0.000155,5.834888,0.244213,209.620885,32
chain32-warm,A0,1,3.069313,0.000115,2.827673,0.241525,6.399266,32
chain32-warm,A0,2,2.517863,0.000115,2.262152,0.255596,7.263522,32
chain32-warm,A0,3,2.938958,0.00011,2.676589,0.262259,6.493253,32
chain32-warm,A0,4,2.500964,6.9e-05,2.248415,0.25248,6.228463,32
chain32-warm,A0,5,2.542244,0.000125,2.29507,0.247049,6.587932,32
chain32-warm,A0,6,2.049719,9.3e-05,1.784104,0.265522,6.353678,32
chain32-warm,A0,7,2.581925,0.000105,2.340648,0.241172,6.345607,32
chain32-warm,A0,8,2.337775,0.000104,2.113725,0.223946,6.396624,32
chain32-warm,A0,9,2.632432,0.000111,2.377537,0.254784,6.283917,32
chain32-warm,A0,10,2.83124,0.000115,2.575016,0.256109,6.405331,32
chain32-warm,A0,11,2.383827,9.8e-05,2.139284,0.244445,6.055156,32
chain32-warm,A0,12,2.433117,0.000103,2.19601,0.237004,5.898746,32
chain32-warm,A0,13,2.543234,9.1e-05,2.299738,0.243405,7.419541,32
chain32-warm,A0,14,1.853,0.000101,1.606177,0.246722,6.170826,32
chain32-warm,A0,15,2.559,9.7e-05,2.327985,0.230918,6.098868,32
chain32-warm,A0,16,2.195603,8.5e-05,1.975419,0.220099,6.595671,32
chain32-warm,A0,17,1.985141,9.5e-05,1.731437,0.253609,7.410608,32
chain32-warm,A0,18,2.492994,8.7e-05,2.255235,0.237672,6.094595,32
chain32-warm,A0,19,2.751821,9.2e-05,2.51588,0.235849,6.272068,32
chain32-warm,B,0,6.944343,9.5e-05,6.817562,0.126686,222.156221,32
chain32-warm,B,1,3.231184,9.2e-05,3.1094,0.121692,5.607437,32
chain32-warm,B,2,3.126135,0.000103,2.971283,0.154749,5.78335,32
chain32-warm,B,3,3.027268,9.1e-05,2.872668,0.154509,5.724605,32
chain32-warm,B,4,2.90485,9.3e-05,2.750319,0.154438,5.721873,32
chain32-warm,B,5,2.855154,0.000101,2.699663,0.15539,5.81259,32
chain32-warm,B,6,3.115349,9.8e-05,2.948663,0.166588,5.725251,32
chain32-warm,B,7,2.738286,0.000101,2.578106,0.160079,5.876877,32
chain32-warm,B,8,2.975276,6.9e-05,2.816031,0.159176,5.804905,32
chain32-warm,B,9,3.37707,0.000107,3.217832,0.159131,5.677664,32
chain32-warm,B,10,3.2874,0.000101,3.11948,0.167819,5.584573,32
chain32-warm,B,11,2.759575,9.5e-05,2.643316,0.116164,5.85007,32
chain32-warm,B,12,3.091219,0.000106,2.940911,0.150202,6.050801,32
chain32-warm,B,13,2.863408,0.000118,2.709479,0.153811,5.693768,32
chain32-warm,B,14,2.782876,9.2e-05,2.631041,0.151743,5.756582,32
chain32-warm,B,15,2.805372,8.8e-05,2.645314,0.15997,5.571222,32
chain32-warm,B,16,3.016796,9.2e-05,2.852282,0.164422,6.401173,32
chain32-warm,B,17,3.775191,9.1e-05,3.581434,0.193666,6.746268,32
chain32-warm,B,18,3.524525,8.9e-05,3.305382,0.219054,5.869803,32
chain32-warm,B,19,2.932484,0.000109,2.740704,0.191671,5.698413,32
chain32-warm,A1,0,5.621271,0.000152,5.513489,0.10763,204.486662,32
chain32-warm,A1,1,2.400162,9.2e-05,2.290239,0.109831,5.882019,32
chain32-warm,A1,2,1.97229,0.000141,1.851383,0.120766,6.000346,32
chain32-warm,A1,3,2.294099,0.00011,2.214324,0.079665,6.029635,32
chain32-warm,A1,4,1.808305,0.000139,1.707293,0.100873,5.962232,32
chain32-warm,A1,5,1.913497,0.000115,1.799878,0.113504,5.435851,32
chain32-warm,A1,6,1.978775,0.0001,1.884671,0.094004,5.495706,32
chain32-warm,A1,7,2.013878,0.000101,1.917904,0.095873,5.557211,32
chain32-warm,A1,8,1.791287,0.000125,1.692768,0.098394,5.465952,32
chain32-warm,A1,9,1.978814,0.000108,1.83404,0.144666,5.81217,32
chain32-warm,A1,10,1.882508,0.000121,1.739305,0.143082,5.520489,32
chain32-warm,A1,11,1.970302,0.00011,1.810804,0.159388,5.586295,32
chain32-warm,A1,12,2.059313,0.000138,1.900412,0.158763,5.537867,32
chain32-warm,A1,13,2.054747,0.000125,1.907819,0.146803,5.450116,32
chain32-warm,A1,14,1.933362,0.000127,1.776469,0.156766,7.440651,32
chain32-warm,A1,15,2.563019,0.000128,2.400635,0.162256,5.732368,32
chain32-warm,A1,16,3.10527,8.8e-05,2.951088,0.154094,6.438482,32
chain32-warm,A1,17,2.769593,0.000128,2.610088,0.159377,5.712152,32
