step,simulation_seconds,physics_step_ms,stress_solve_ms,frame_host_ms,bodies,awake_bodies,splits_total,contacts_total,resim_passes,correction_status,contacts_frame,projectiles_active,bonds_broken,stress_iterations,stress_converged,observation_ms,gpu_render_submit_and_export_ms,logical_clusters,native_dynamic_bodies,native_kinematic_bodies,active_dynamic_bodies,active_kinematic_bodies,contact_pairs,contact_pairs_with_contacts,solver_rows,stress_active_nodes,stress_active_bonds,stress_islands,graph_d2h_bytes,pre_solve_pairs,simulation_start_ns,simulation_end_ns,process_cpu_ms,complete_step_ms,command_ms,completion_ms,complete_start_ns,complete_end_ns,phase_output_start_ns,phase_output_end_ns,stress_passes,post_correction_bonds_broken,contact_reuse_fallbacks
383,6.4000005722045898,6.5337610000000002,0,9.5970639999999996,32,32,30,129182,0,0,391,1,0,151,1,3.025512,0.19861899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205072912758025,205072919293248,6.8938230000000003,6.5757500000000002,8.1000000000000004e-05,0.041908000000000278,205072912757965,205072919333633,0,0,1,0,0
384,6.4166669845581055,7.7683249999999999,0,10.525588000000001,32,32,30,129573,0,0,391,1,0,185,1,2.7317459999999998,0.206043,31,31,1,31,1,15,0,0,358,605,9,0,145,205072922361570,205072930132430,8.1686779999999999,7.8227760000000002,0.00012,0.054331000000000351,205072922361480,205072930184116,0,0,1,0,0
385,6.4333338737487793,7.7521149999999999,0,10.772468,32,32,30,129965,0,0,392,1,0,186,1,2.995546,0.19916,31,31,1,31,1,15,0,0,358,605,9,0,145,205072932890785,205072940644293,8.1116329999999994,7.796748,9.0000000000000006e-05,0.044542999999999999,205072932890725,205072940687383,0,0,1,0,0
386,6.4500002861022949,6.607558,0,9.8625070000000008,32,32,30,130352,0,0,387,1,0,153,1,3.219001,0.20799599999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205072943667280,205072950276271,6.9481869999999999,6.6599560000000002,6.9999999999999994e-05,0.052328000000000152,205072943667220,205072950327076,0,0,1,0,0
387,6.4666671752929688,7.7600490000000004,0,11.252829999999999,32,32,30,130745,0,0,393,1,0,185,1,3.4571239999999999,0.19936100000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205072953533804,205072961295297,8.0762119999999999,7.8060450000000001,8.0000000000000007e-05,0.045916000000000068,205072953533744,205072961339699,0,0,1,0,0
388,6.4833335876464844,7.844557,0,11.000080000000001,32,32,30,131132,0,0,387,1,0,186,1,3.1277520000000001,0.207456,31,31,1,31,1,15,0,0,358,605,9,0,145,205072964790672,205072972636681,8.2686930000000007,7.8907619999999996,9.0000000000000006e-05,0.046114999999999462,205072964790612,205072972681284,0,0,1,0,0
389,6.5000004768371582,7.815944,0,10.876261,32,32,30,131525,0,0,393,1,0,185,1,3.0332569999999999,0.19850899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205072975794890,205072983612226,8.1504890000000003,7.8659169999999996,0.000101,0.049871999999999694,205072975794820,205072983660646,0,0,1,0,0
390,6.5166668891906738,7.8347389999999999,0,10.821659,32,32,30,131911,0,0,386,1,0,185,1,2.960661,0.20376900000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205072986675187,205072994511439,8.2315400000000007,7.8888090000000002,9.0000000000000006e-05,0.053980000000000139,205072986675127,205072994563856,0,0,1,0,0
391,6.5333337783813477,7.8370030000000002,0,10.926653999999999,32,32,30,132306,0,0,395,1,0,187,1,3.0629019999999998,0.20826700000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205072997501104,205073005339610,8.2238640000000007,7.8916539999999999,8.0000000000000007e-05,0.054571000000000147,205072997501034,205073005392598,0,0,1,0,0
392,6.5500001907348633,6.5635969999999997,0,9.8009330000000006,32,32,30,132694,0,0,388,1,0,152,1,3.2035119999999999,0.21542,31,31,1,31,1,15,0,0,358,605,9,0,145,205073008431816,205073014996935,6.9530839999999996,6.6306620000000001,0.000101,0.066964000000000468,205073008431756,205073015062246,0,0,1,0,0
393,6.5666670799255371,6.5607110000000004,0,9.8063920000000007,32,32,30,133088,0,0,394,1,0,152,1,3.211077,0.202316,31,31,1,31,1,15,0,0,358,605,9,0,145,205073018238488,205073024800773,6.9913759999999998,6.605855,9.0000000000000006e-05,0.045053999999999483,205073018238418,205073024844153,0,0,1,0,0
394,6.5833334922790527,6.4788690000000004,0,9.4433179999999997,32,32,30,133477,0,0,389,1,0,150,1,2.9377789999999999,0.20144500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073028049139,205073034529671,6.8958360000000001,6.5244140000000002,0.000101,0.045443999999999818,205073028049078,205073034573382,0,0,1,0,0
395,6.6000003814697266,7.6989359999999998,0,10.826347999999999,32,32,30,133868,0,0,391,1,0,184,1,3.1001609999999999,0.20261599999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073037496373,205073045196812,8.1300729999999994,7.7468149999999998,9.0000000000000006e-05,0.047788999999999859,205073037496313,205073045243028,0,0,1,0,0
396,6.6166667938232422,6.5738260000000004,0,9.6025729999999996,32,32,30,134258,0,0,390,1,0,154,1,3.001347,0.200242,31,31,1,31,1,15,0,0,358,605,9,0,145,205073048339903,205073054915512,6.9435750000000001,6.6133189999999997,8.0000000000000007e-05,0.039412999999999698,205073048339833,205073054953092,0,0,1,0,0
397,6.633333683013916,7.3155340000000004,0,10.236791999999999,32,32,30,134654,0,0,396,1,0,174,1,2.8957410000000001,0.206313,31,31,1,31,1,15,0,0,358,605,9,0,145,205073057946504,205073065263490,7.644787,7.3565399999999999,9.0000000000000006e-05,0.040915999999999286,205073057946434,205073065302894,0,0,1,0,0
398,6.6500005722045898,7.7912980000000003,0,10.880117,32,32,30,135043,0,0,389,1,0,185,1,3.0604070000000001,0.20506099999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073068187193,205073075980054,8.1894539999999996,7.8491249999999999,9.0000000000000006e-05,0.057736999999999483,205073068187123,205073076036158,0,0,1,0,0
399,6.6666669845581055,6.5028040000000003,0,9.6208779999999994,32,32,30,135434,0,0,391,1,0,152,1,3.091415,0.20352799999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073079071488,205073085575875,6.8400309999999998,6.5557319999999999,0.0001,0.052827999999999875,205073079071428,205073085627060,0,0,1,0,0
400,6.6833338737487793,6.5117900000000004,0,9.5444949999999995,32,32,30,135825,0,0,391,1,0,152,1,3.0067469999999998,0.20257600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073088696253,205073095209566,6.86808,6.5622540000000003,8.0000000000000007e-05,0.050384000000000206,205073088696183,205073095258347,0,0,1,0,0
401,6.7000002861022949,7.7754690000000002,0,11.060693000000001,32,32,30,136221,0,0,396,1,0,186,1,3.2460719999999998,0.20957000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073098244626,205073106021537,8.1965880000000002,7.8331850000000003,8.0000000000000007e-05,0.057636000000000465,205073098244566,205073106077621,0,0,1,0,0
402,6.7166671752929688,7.7706400000000002,0,10.959946,32,32,30,136611,0,0,390,1,0,186,1,3.1586989999999999,0.221051,31,31,1,31,1,15,0,0,358,605,9,0,145,205073109309807,205073117082190,8.148244,7.8242390000000004,0.00011,0.053488999999999898,205073109309737,205073117133866,0,0,1,0,0
403,6.7333335876464844,6.402768,0,9.4966469999999994,32,32,30,137006,0,0,395,1,0,149,1,3.0670190000000002,0.19986100000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073120273901,205073126678141,6.78695,6.4506769999999998,7.1000000000000005e-05,0.047837999999999603,205073120273830,205073126724417,0,0,1,0,0
404,6.7500004768371582,7.8047329999999997,0,10.920913000000001,32,32,30,137397,0,0,391,1,0,186,1,3.089521,0.210892,31,31,1,31,1,15,0,0,358,605,9,0,145,205073129774084,205073137580209,8.1740440000000003,7.8631609999999998,8.0000000000000007e-05,0.058348000000000511,205073129774024,205073137637085,0,0,1,0,0
405,6.7666668891906738,6.4865729999999999,0,9.4699069999999992,32,32,30,137793,0,0,396,1,0,150,1,2.9559829999999998,0.206043,31,31,1,31,1,15,0,0,358,605,9,0,145,205073140699315,205073147187472,6.8481420000000002,6.5388000000000002,9.0000000000000006e-05,0.0521370000000001,205073140699245,205073147237935,0,0,1,0,0
406,6.7833337783813477,7.7616319999999996,0,11.266405000000001,32,32,30,138182,0,0,389,1,0,186,1,3.4710299999999998,0.21138299999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073150173320,205073157936506,8.1115729999999999,7.8173659999999998,8.0000000000000007e-05,0.055654000000000536,205073150173260,205073157990506,0,0,1,0,0
407,6.8000001907348633,7.8380850000000004,0,10.757398999999999,32,32,30,138576,0,0,394,1,0,186,1,2.8940769999999998,0.20527200000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073161443883,205073169283621,8.2485619999999997,7.891985,0.00011,0.053789999999999338,205073161443823,205073169335688,0,0,1,0,0
408,6.8166670799255371,7.6944980000000003,0,10.870971000000001,32,32,30,138961,0,0,385,1,0,183,1,3.1424089999999998,0.19894000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073172205009,205073179900850,8.0562769999999997,7.7377589999999996,8.0000000000000007e-05,0.043180999999999692,205073172204949,205073179942628,0,0,1,0,0
409,6.8333334922790527,7.8113159999999997,0,11.046678,32,32,30,139354,0,0,393,1,0,185,1,3.1993049999999998,0.20180500000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073183080148,205073190893026,8.2145799999999998,7.860487,0.000101,0.049070000000000391,205073183080078,205073190940424,0,0,1,0,0
410,6.8500003814697266,6.4277540000000002,0,9.4301530000000007,32,32,30,139741,0,0,387,1,0,148,1,2.9734850000000002,0.23294300000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073194131193,205073200560690,6.8473920000000001,6.4858120000000001,0.0001,0.057958000000000176,205073194131133,205073200616845,0,0,1,0,0
411,6.8666667938232422,7.6584110000000001,0,10.970115,32,32,30,140130,0,0,389,1,0,182,1,3.2842929999999999,0.20214599999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073203565324,205073211225337,8.0768210000000007,7.70099,0.0001,0.042479000000000156,205073203565253,205073211266143,0,0,1,0,0
412,6.883333683013916,7.7626549999999996,0,11.035086,32,32,30,140518,0,0,388,1,0,185,1,3.2461319999999998,0.205793,31,31,1,31,1,15,0,0,358,605,9,0,145,205073214539285,205073222303323,8.1222510000000003,7.8108839999999997,6.9999999999999994e-05,0.048159000000000063,205073214539215,205073222350039,0,0,1,0,0
413,6.9000005722045898,6.5016420000000004,0,9.5718569999999996,32,32,30,140910,0,0,392,1,0,152,1,3.042824,0.19745699999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073225578919,205073232082184,6.8660119999999996,6.5344530000000001,9.0000000000000006e-05,0.032720999999999556,205073225578839,205073232113211,0,0,1,0,0
414,6.9166669845581055,6.3871479999999998,0,9.3762329999999992,32,32,30,141302,0,0,392,1,0,149,1,2.9567950000000001,0.20699400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073235154683,205073241543224,6.7470739999999996,6.4353379999999998,9.0000000000000006e-05,0.04809999999999981,205073235154623,205073241589871,0,0,1,0,0
415,6.9333338737487793,7.7456529999999999,0,10.803625,32,32,30,141695,0,0,393,1,0,186,1,3.0301010000000002,0.19606499999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073244536326,205073252283422,8.0913599999999999,7.7933820000000003,8.0000000000000007e-05,0.047649000000000719,205073244536256,205073252329568,0,0,1,0,0
416,6.9500002861022949,7.7240029999999997,0,11.255174,32,32,30,142084,0,0,389,1,0,184,1,3.4957560000000001,0.214027,31,31,1,31,1,15,0,0,358,605,9,0,145,205073255344079,205073263069655,8.04284,7.7889840000000001,8.0000000000000007e-05,0.064901000000000764,205073255344019,205073263132882,0,0,1,0,0
417,6.9666671752929688,7.8311219999999997,0,10.433517,32,32,30,142478,0,0,394,1,0,187,1,2.5773190000000001,0.195183,31,31,1,31,1,15,0,0,358,605,9,0,145,205073266603712,205073274436567,8.1955069999999992,7.8790610000000001,0.0001,0.047839000000000631,205073266603652,205073274482613,0,0,1,0,0
418,6.9833335876464844,7.732729,0,10.359209999999999,32,32,30,142869,0,0,391,1,0,185,1,2.6024159999999998,0.20639399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073277040896,205073284775038,8.0684699999999996,7.7806280000000001,9.0000000000000006e-05,0.04780899999999999,205073277040836,205073284821374,0,0,1,0,0
419,7.0000004768371582,6.5612719999999998,0,9.2762180000000001,32,32,30,143263,0,0,394,1,0,154,1,2.6905899999999998,0.19967199999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073287403633,205073293966237,6.9103320000000004,6.6099230000000002,8.1000000000000004e-05,0.048570000000000668,205073287403583,205073294013425,0,0,1,0,0
420,7.0166668891906738,7.6857319999999998,0,10.813103,32,32,30,143651,0,0,388,1,0,184,1,3.0994890000000002,0.19850899999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073296683246,205073304370310,7.9819190000000004,7.729463,9.0000000000000006e-05,0.043641000000000041,205073296683186,205073304412559,0,0,1,0,0
421,7.0333337783813477,6.4369909999999999,0,9.5769359999999999,32,32,30,144046,0,0,395,1,0,149,1,3.1126339999999999,0.202156,31,31,1,31,1,15,0,0,358,605,9,0,145,205073307509664,205073313948168,6.7583380000000002,6.4844090000000003,8.0000000000000007e-05,0.047338000000000768,205073307509594,205073313993923,0,0,1,0,0
422,7.0500001907348633,6.4622279999999996,0,9.5287360000000003,32,32,30,144435,0,0,389,1,0,149,1,3.038767,0.20088300000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073317105505,205073323569577,6.8128679999999999,6.5108379999999997,9.0000000000000006e-05,0.048519999999999897,205073317105425,205073323616173,0,0,1,0,0
423,7.0666670799255371,7.867108,0,10.656181,32,32,30,144830,0,0,395,1,0,187,1,2.7583350000000002,0.203458,31,31,1,31,1,15,0,0,358,605,9,0,145,205073326637808,205073334506430,8.2370730000000005,7.9229820000000002,8.0000000000000007e-05,0.055794000000000565,205073326637748,205073334560640,0,0,1,0,0
424,7.0833334922790527,7.6821760000000001,0,10.687860000000001,32,32,30,145220,0,0,390,1,0,185,1,2.9800680000000002,0.202075,31,31,1,31,1,15,0,0,358,605,9,0,145,205073337299119,205073344982667,7.995965,7.7323880000000003,6.0000000000000002e-05,0.050151999999999752,205073337299059,205073345031387,0,0,1,0,0
425,7.1000003814697266,6.3932700000000002,0,9.8697099999999995,32,32,30,145616,0,0,396,1,0,148,1,3.4295330000000002,0.23568800000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073347991067,205073354385900,6.7641220000000004,6.4512869999999998,9.0000000000000006e-05,0.057926999999999396,205073347991007,205073354442194,0,0,1,0,0
426,7.1166672706604004,7.8056650000000003,0,11.063318000000001,32,32,30,146004,0,0,388,1,0,185,1,3.2147039999999998,0.20725499999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073357864404,205073365671451,8.1758000000000006,7.882307,7.1000000000000005e-05,0.076570999999999501,205073357864344,205073365746590,0,0,1,0,0
427,7.133333683013916,6.4981650000000002,0,10.011854,32,32,30,146398,0,0,394,1,0,148,1,3.4662809999999999,0.22309399999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073368931889,205073375431517,6.8578340000000004,6.6052340000000003,9.0000000000000006e-05,0.10697899999999994,205073368931829,205073375536923,0,0,1,0,0
428,7.1500005722045898,6.4754630000000004,0,9.9362139999999997,32,32,30,146786,0,0,388,1,0,149,1,3.4173200000000001,0.22228300000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073378948472,205073385425458,6.8005509999999996,6.5689060000000001,8.0000000000000007e-05,0.093363000000000085,205073378948412,205073385517168,0,0,1,0,0
429,7.1666669845581055,7.9975310000000004,0,11.187328000000001,32,32,30,147181,0,0,395,1,0,186,1,3.1423589999999999,0.21309600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073388888743,205073396887787,8.4127510000000001,8.0721699999999998,0.0001,0.074538999999999689,205073388888673,205073396960753,0,0,1,0,0
430,7.1833338737487793,6.5589180000000002,0,9.8105899999999995,32,32,30,147573,0,0,392,1,0,149,1,3.2095440000000002,0.210702,31,31,1,31,1,15,0,0,358,605,9,0,145,205073400080209,205073406640730,6.9481380000000001,6.6465209999999999,0.0001,0.087502999999999886,205073400080139,205073406726540,0,0,1,0,0
431,7.2000002861022949,7.7973400000000002,0,10.464755,32,32,30,147969,0,0,396,1,0,185,1,2.643532,0.20697499999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073409894687,205073417693499,8.1668129999999994,7.8781790000000003,9.0000000000000006e-05,0.08074899999999996,205073409894617,205073417772716,0,0,1,0,0
432,7.2166671752929688,7.6991769999999997,0,10.612951000000001,32,32,30,148357,0,0,388,1,0,185,1,2.8883380000000001,0.20335800000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073420363019,205073428063518,8.0176099999999995,7.7486379999999997,6.9999999999999994e-05,0.049390999999999963,205073420362959,205073428111517,0,0,1,0,0
433,7.2333335876464844,6.3777210000000002,0,9.3448650000000004,32,32,30,148751,0,0,394,1,0,148,1,2.9404840000000001,0.20097400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073430979807,205073437358911,6.7555379999999996,6.4222840000000003,8.0000000000000007e-05,0.044483000000000494,205073430979757,205073437401941,0,0,1,0,0
434,7.2500004768371582,7.6793800000000001,0,10.936773000000001,32,32,30,149142,0,0,391,1,0,185,1,3.2201629999999999,0.200993,31,31,1,31,1,15,0,0,358,605,9,0,145,205073440328509,205073448009412,8.0440629999999995,7.7234420000000004,9.0000000000000006e-05,0.043972000000000122,205073440328449,205073448051791,0,0,1,0,0
435,7.2666668891906738,7.794244,0,11.368093999999999,32,32,30,149535,0,0,393,1,0,185,1,3.5464500000000001,0.20033200000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073451270241,205073459066328,8.1929789999999993,7.8392369999999998,0.0001,0.044893000000000072,205073451270171,205073459109318,0,0,1,0,0
436,7.2833337783813477,7.8091210000000002,0,10.841255,32,32,30,149922,0,0,387,1,0,186,1,3.0065369999999998,0.19935,31,31,1,31,1,15,0,0,358,605,9,0,145,205073462643074,205073470453888,8.1664549999999991,7.8482440000000002,0.0001,0.039023000000000252,205073462643004,205073470491148,0,0,1,0,0
437,7.3000001907348633,7.8455690000000002,0,10.457001,32,32,30,150315,0,0,393,1,0,186,1,2.5855649999999999,0.20221600000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073473488878,205073481336060,8.2032330000000009,7.8872359999999997,9.0000000000000006e-05,0.041576999999999309,205073473488818,205073481375954,0,0,1,0,0
438,7.3166670799255371,6.4554049999999998,0,9.0576509999999999,32,32,30,150701,0,0,386,1,0,151,1,2.5857450000000002,0.20166400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073483949556,205073490406344,6.8050459999999999,6.4916929999999997,6.9999999999999994e-05,0.036217999999999861,205073483949496,205073490441109,0,0,1,0,0
439,7.3333334922790527,6.6111050000000002,0,9.2312639999999995,32,32,30,151095,0,0,394,1,0,154,1,2.5966559999999999,0.20108400000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073493010453,205073499623021,6.9416969999999996,6.6480230000000002,8.0000000000000007e-05,0.03683800000000037,205073493010393,205073499658346,0,0,1,0,0
440,7.3500003814697266,7.826613,0,10.896458000000001,32,32,30,151482,0,0,387,1,0,187,1,3.0415019999999999,0.20402000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073502245213,205073510073189,8.1631330000000002,7.8814659999999996,9.0000000000000006e-05,0.054762999999999451,205073502245153,205073510126508,0,0,1,0,0
441,7.3666672706604004,7.7018610000000001,0,10.827057999999999,32,32,30,151876,0,0,394,1,0,185,1,3.095011,0.20510100000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073513145729,205073520849123,8.1152650000000008,7.7501709999999999,9.0000000000000006e-05,0.048219999999999708,205073513145659,205073520895720,0,0,1,0,0
442,7.383333683013916,7.737368,0,10.801081,32,32,30,152266,0,0,390,1,0,184,1,3.0364520000000002,0.19723599999999999,31,31,1,31,1,15,0,0,358,605,9,0,145,205073523976895,205073531715666,8.131176,7.7784940000000002,0.0001,0.041026000000000451,205073523976835,205073531755209,0,0,1,0,0
443,7.4000005722045898,7.8609679999999997,0,11.016351,32,32,30,152663,0,0,397,1,0,187,1,3.1298059999999999,0.19925000000000001,31,31,1,31,1,15,0,0,358,605,9,0,145,205073534782344,205073542645005,8.2793519999999994,7.904318,0.0001,0.043250000000000455,205073534782284,205073542686512,0,0,1,0,0
444,7.4166669845581055,6.399292,0,9.0578620000000001,32,32,30,153050,0,0,387,1,0,148,1,2.628444,0.205071,31,31,1,31,1,15,0,0,358,605,9,0,145,205073545802813,205073552203617,6.8120820000000002,6.4419310000000003,9.0000000000000006e-05,0.04254900000000017,205073545802742,205073552244593,0,0,1,0,0
